ProgrammeCode,StudyYear,AcademicYear,Course,CourseType,CompKey
10001,1.0,2016-2017,1021,compulsory-elective,PI_10001_1.0_2016-2017_1021
10001,2.0,2017-2018,1021,elective,PI_10001_2.0_2017-2018_1021
10011,3.0,2021-2022,1021,elective,PI_10011_3.0_2021-2022_1021
10014,2.0,2015-2016,1021,compulsory-elective,PI_10014_2.0_2015-2016_1021
10031,2.0,2023-2024,1021,compulsory-elective,PI_10031_2.0_2023-2024_1021
10041,2.0,2016-2017,1021,elective,PI_10041_2.0_2016-2017_1021
10051,1.0,2020-2021,1021,elective,PI_10051_1.0_2020-2021_1021
10051,1.0,2023-2024,1021,elective,PI_10051_1.0_2023-2024_1021
10073,1.0,2019-2020,1021,compulsory-elective,PI_10073_1.0_2019-2020_1021
10074,2.0,2016-2017,1021,compulsory-elective,PI_10074_2.0_2016-2017_1021
10001,3.0,2023-2024,1022,elective,PI_10001_3.0_2023-2024_1022
10011,1.0,2019-2020,1022,compulsory,PI_10011_1.0_2019-2020_1022
10011,2.0,2022-2023,1022,elective,PI_10011_2.0_2022-2023_1022
10011,2.0,2023-2024,1022,compulsory-elective,PI_10011_2.0_2023-2024_1022
10013,1.0,2016-2017,1022,compulsory-elective,PI_10013_1.0_2016-2017_1022
10013,1.0,2017-2018,1022,compulsory-elective,PI_10013_1.0_2017-2018_1022
10014,1.0,2023-2024,1022,compulsory,PI_10014_1.0_2023-2024_1022
10031,1.0,2018-2019,1022,elective,PI_10031_1.0_2018-2019_1022
10034,1.0,2016-2017,1022,compulsory-elective,PI_10034_1.0_2016-2017_1022
10034,1.0,2021-2022,1022,elective,PI_10034_1.0_2021-2022_1022
10041,1.0,2018-2019,1022,compulsory-elective,PI_10041_1.0_2018-2019_1022
10041,2.0,2022-2023,1022,compulsory-elective,PI_10041_2.0_2022-2023_1022
10042,1.0,2018-2019,1022,compulsory-elective,PI_10042_1.0_2018-2019_1022
10051,1.0,2016-2017,1022,elective,PI_10051_1.0_2016-2017_1022
10051,2.0,2014-2015,1022,compulsory,PI_10051_2.0_2014-2015_1022
10052,1.0,2016-2017,1022,compulsory,PI_10052_1.0_2016-2017_1022
10053,1.0,2020-2021,1022,compulsory,PI_10053_1.0_2020-2021_1022
10054,1.0,2021-2022,1022,compulsory,PI_10054_1.0_2021-2022_1022
10061,2.0,2015-2016,1022,compulsory-elective,PI_10061_2.0_2015-2016_1022
10071,2.0,2020-2021,1022,elective,PI_10071_2.0_2020-2021_1022
10072,1.0,2021-2022,1022,compulsory-elective,PI_10072_1.0_2021-2022_1022
10073,1.0,2013-2014,1022,elective,PI_10073_1.0_2013-2014_1022
10074,1.0,2020-2021,1022,elective,PI_10074_1.0_2020-2021_1022
10001,3.0,2014-2015,1023,compulsory-elective,PI_10001_3.0_2014-2015_1023
10013,2.0,2013-2014,1023,elective,PI_10013_2.0_2013-2014_1023
10013,2.0,2021-2022,1023,elective,PI_10013_2.0_2021-2022_1023
10031,2.0,2018-2019,1023,compulsory-elective,PI_10031_2.0_2018-2019_1023
10041,1.0,2015-2016,1023,elective,PI_10041_1.0_2015-2016_1023
10042,2.0,2015-2016,1023,compulsory-elective,PI_10042_2.0_2015-2016_1023
10053,1.0,2017-2018,1023,compulsory-elective,PI_10053_1.0_2017-2018_1023
10053,2.0,2015-2016,1023,elective,PI_10053_2.0_2015-2016_1023
10071,1.0,2016-2017,1023,compulsory-elective,PI_10071_1.0_2016-2017_1023
10071,2.0,2014-2015,1023,compulsory,PI_10071_2.0_2014-2015_1023
10072,2.0,2016-2017,1023,elective,PI_10072_2.0_2016-2017_1023
10074,1.0,2019-2020,1023,compulsory-elective,PI_10074_1.0_2019-2020_1023
10074,2.0,2020-2021,1023,compulsory-elective,PI_10074_2.0_2020-2021_1023
10001,2.0,2019-2020,1024,compulsory-elective,PI_10001_2.0_2019-2020_1024
10001,2.0,2021-2022,1024,elective,PI_10001_2.0_2021-2022_1024
10011,3.0,2017-2018,1024,elective,PI_10011_3.0_2017-2018_1024
10011,3.0,2022-2023,1024,elective,PI_10011_3.0_2022-2023_1024
10013,1.0,2023-2024,1024,compulsory-elective,PI_10013_1.0_2023-2024_1024
10013,2.0,2014-2015,1024,elective,PI_10013_2.0_2014-2015_1024
10014,1.0,2015-2016,1024,compulsory,PI_10014_1.0_2015-2016_1024
10014,2.0,2018-2019,1024,compulsory,PI_10014_2.0_2018-2019_1024
10021,2.0,2019-2020,1024,compulsory-elective,PI_10021_2.0_2019-2020_1024
10031,1.0,2021-2022,1024,elective,PI_10031_1.0_2021-2022_1024
10033,1.0,2017-2018,1024,compulsory-elective,PI_10033_1.0_2017-2018_1024
10033,1.0,2020-2021,1024,compulsory-elective,PI_10033_1.0_2020-2021_1024
10041,2.0,2020-2021,1024,elective,PI_10041_2.0_2020-2021_1024
10051,3.0,2021-2022,1024,compulsory-elective,PI_10051_3.0_2021-2022_1024
10052,2.0,2022-2023,1024,compulsory,PI_10052_2.0_2022-2023_1024
10061,1.0,2015-2016,1024,compulsory,PI_10061_1.0_2015-2016_1024
10061,2.0,2020-2021,1024,elective,PI_10061_2.0_2020-2021_1024
10072,2.0,2019-2020,1024,compulsory,PI_10072_2.0_2019-2020_1024
10072,3.0,2018-2019,1024,elective,PI_10072_3.0_2018-2019_1024
10074,1.0,2014-2015,1024,compulsory,PI_10074_1.0_2014-2015_1024
10001,2.0,2019-2020,1025,elective,PI_10001_2.0_2019-2020_1025
10001,3.0,2017-2018,1025,compulsory,PI_10001_3.0_2017-2018_1025
10011,3.0,2021-2022,1025,compulsory-elective,PI_10011_3.0_2021-2022_1025
10012,2.0,2016-2017,1025,elective,PI_10012_2.0_2016-2017_1025
10014,1.0,2023-2024,1025,elective,PI_10014_1.0_2023-2024_1025
10031,1.0,2021-2022,1025,elective,PI_10031_1.0_2021-2022_1025
10032,2.0,2018-2019,1025,compulsory,PI_10032_2.0_2018-2019_1025
10033,1.0,2017-2018,1025,compulsory,PI_10033_1.0_2017-2018_1025
10034,1.0,2019-2020,1025,elective,PI_10034_1.0_2019-2020_1025
10041,1.0,2019-2020,1025,elective,PI_10041_1.0_2019-2020_1025
10041,1.0,2021-2022,1025,compulsory-elective,PI_10041_1.0_2021-2022_1025
10051,1.0,2021-2022,1025,compulsory-elective,PI_10051_1.0_2021-2022_1025
10052,1.0,2022-2023,1025,elective,PI_10052_1.0_2022-2023_1025
10054,2.0,2015-2016,1025,compulsory,PI_10054_2.0_2015-2016_1025
10061,2.0,2020-2021,1025,compulsory,PI_10061_2.0_2020-2021_1025
10071,1.0,2016-2017,1025,elective,PI_10071_1.0_2016-2017_1025
10072,1.0,2017-2018,1025,compulsory-elective,PI_10072_1.0_2017-2018_1025
10072,2.0,2015-2016,1025,compulsory-elective,PI_10072_2.0_2015-2016_1025
10074,1.0,2020-2021,1025,elective,PI_10074_1.0_2020-2021_1025
10012,1.0,2021-2022,1026,compulsory,PI_10012_1.0_2021-2022_1026
10013,2.0,2016-2017,1026,compulsory-elective,PI_10013_2.0_2016-2017_1026
10013,3.0,2020-2021,1026,elective,PI_10013_3.0_2020-2021_1026
10031,2.0,2020-2021,1026,elective,PI_10031_2.0_2020-2021_1026
10032,1.0,2014-2015,1026,compulsory,PI_10032_1.0_2014-2015_1026
10032,1.0,2017-2018,1026,elective,PI_10032_1.0_2017-2018_1026
10032,2.0,2019-2020,1026,compulsory-elective,PI_10032_2.0_2019-2020_1026
10032,3.0,2013-2014,1026,compulsory,PI_10032_3.0_2013-2014_1026
10032,3.0,2015-2016,1026,elective,PI_10032_3.0_2015-2016_1026
10042,2.0,2013-2014,1026,compulsory-elective,PI_10042_2.0_2013-2014_1026
10051,3.0,2017-2018,1026,compulsory,PI_10051_3.0_2017-2018_1026
10053,2.0,2016-2017,1026,elective,PI_10053_2.0_2016-2017_1026
10054,1.0,2015-2016,1026,elective,PI_10054_1.0_2015-2016_1026
10054,2.0,2020-2021,1026,elective,PI_10054_2.0_2020-2021_1026
10071,2.0,2019-2020,1026,compulsory-elective,PI_10071_2.0_2019-2020_1026
10072,1.0,2023-2024,1026,compulsory-elective,PI_10072_1.0_2023-2024_1026
10072,3.0,2017-2018,1026,compulsory,PI_10072_3.0_2017-2018_1026
10073,2.0,2021-2022,1026,elective,PI_10073_2.0_2021-2022_1026
10073,2.0,2022-2023,1026,elective,PI_10073_2.0_2022-2023_1026
10073,3.0,2023-2024,1026,compulsory,PI_10073_3.0_2023-2024_1026
10001,1.0,2018-2019,1027,elective,PI_10001_1.0_2018-2019_1027
10014,2.0,2014-2015,1027,compulsory-elective,PI_10014_2.0_2014-2015_1027
10033,2.0,2016-2017,1027,compulsory-elective,PI_10033_2.0_2016-2017_1027
10033,2.0,2020-2021,1027,elective,PI_10033_2.0_2020-2021_1027
10034,2.0,2023-2024,1027,compulsory-elective,PI_10034_2.0_2023-2024_1027
10041,2.0,2014-2015,1027,elective,PI_10041_2.0_2014-2015_1027
10051,3.0,2019-2020,1027,elective,PI_10051_3.0_2019-2020_1027
10053,2.0,2016-2017,1027,elective,PI_10053_2.0_2016-2017_1027
10054,1.0,2015-2016,1027,elective,PI_10054_1.0_2015-2016_1027
10054,1.0,2019-2020,1027,compulsory-elective,PI_10054_1.0_2019-2020_1027
10054,3.0,2023-2024,1027,elective,PI_10054_3.0_2023-2024_1027
10071,2.0,2018-2019,1027,elective,PI_10071_2.0_2018-2019_1027
10011,1.0,2016-2017,1028,compulsory,PI_10011_1.0_2016-2017_1028
10011,3.0,2017-2018,1028,compulsory-elective,PI_10011_3.0_2017-2018_1028
10012,2.0,2018-2019,1028,elective,PI_10012_2.0_2018-2019_1028
10012,3.0,2020-2021,1028,elective,PI_10012_3.0_2020-2021_1028
10013,3.0,2017-2018,1028,compulsory-elective,PI_10013_3.0_2017-2018_1028
10031,2.0,2015-2016,1028,compulsory-elective,PI_10031_2.0_2015-2016_1028
10033,1.0,2019-2020,1028,elective,PI_10033_1.0_2019-2020_1028
10033,2.0,2021-2022,1028,compulsory-elective,PI_10033_2.0_2021-2022_1028
10054,1.0,2019-2020,1028,elective,PI_10054_1.0_2019-2020_1028
10061,1.0,2018-2019,1028,elective,PI_10061_1.0_2018-2019_1028
10071,2.0,2019-2020,1028,compulsory-elective,PI_10071_2.0_2019-2020_1028
10071,3.0,2018-2019,1028,compulsory-elective,PI_10071_3.0_2018-2019_1028
10071,3.0,2020-2021,1028,compulsory-elective,PI_10071_3.0_2020-2021_1028
10001,2.0,2021-2022,1029,elective,PI_10001_2.0_2021-2022_1029
10012,1.0,2021-2022,1029,compulsory-elective,PI_10012_1.0_2021-2022_1029
10013,1.0,2013-2014,1029,elective,PI_10013_1.0_2013-2014_1029
10031,1.0,2013-2014,1029,elective,PI_10031_1.0_2013-2014_1029
10031,1.0,2017-2018,1029,compulsory-elective,PI_10031_1.0_2017-2018_1029
10041,1.0,2017-2018,1029,compulsory-elective,PI_10041_1.0_2017-2018_1029
10042,2.0,2013-2014,1029,elective,PI_10042_2.0_2013-2014_1029
10051,1.0,2020-2021,1029,elective,PI_10051_1.0_2020-2021_1029
10051,2.0,2019-2020,1029,compulsory,PI_10051_2.0_2019-2020_1029
10051,3.0,2020-2021,1029,compulsory-elective,PI_10051_3.0_2020-2021_1029
10052,2.0,2016-2017,1029,compulsory-elective,PI_10052_2.0_2016-2017_1029
10011,2.0,2018-2019,1030,elective,PI_10011_2.0_2018-2019_1030
10012,3.0,2014-2015,1030,compulsory-elective,PI_10012_3.0_2014-2015_1030
10012,3.0,2020-2021,1030,compulsory,PI_10012_3.0_2020-2021_1030
10013,3.0,2014-2015,1030,compulsory,PI_10013_3.0_2014-2015_1030
10014,1.0,2014-2015,1030,compulsory-elective,PI_10014_1.0_2014-2015_1030
10031,2.0,2017-2018,1030,compulsory,PI_10031_2.0_2017-2018_1030
10031,2.0,2022-2023,1030,elective,PI_10031_2.0_2022-2023_1030
10032,1.0,2014-2015,1030,elective,PI_10032_1.0_2014-2015_1030
10032,1.0,2020-2021,1030,elective,PI_10032_1.0_2020-2021_1030
10041,2.0,2019-2020,1030,compulsory,PI_10041_2.0_2019-2020_1030
10042,2.0,2015-2016,1030,elective,PI_10042_2.0_2015-2016_1030
10051,2.0,2016-2017,1030,elective,PI_10051_2.0_2016-2017_1030
10051,2.0,2023-2024,1030,compulsory-elective,PI_10051_2.0_2023-2024_1030
10051,3.0,2013-2014,1030,compulsory,PI_10051_3.0_2013-2014_1030
10051,3.0,2014-2015,1030,elective,PI_10051_3.0_2014-2015_1030
10051,3.0,2020-2021,1030,elective,PI_10051_3.0_2020-2021_1030
10054,2.0,2020-2021,1030,elective,PI_10054_2.0_2020-2021_1030
10054,3.0,2016-2017,1030,elective,PI_10054_3.0_2016-2017_1030
10061,1.0,2022-2023,1030,elective,PI_10061_1.0_2022-2023_1030
10071,3.0,2023-2024,1030,elective,PI_10071_3.0_2023-2024_1030
10072,1.0,2013-2014,1030,elective,PI_10072_1.0_2013-2014_1030
10072,1.0,2016-2017,1030,compulsory,PI_10072_1.0_2016-2017_1030
10072,2.0,2016-2017,1030,compulsory-elective,PI_10072_2.0_2016-2017_1030
10073,2.0,2019-2020,1030,compulsory,PI_10073_2.0_2019-2020_1030
10074,2.0,2014-2015,1030,elective,PI_10074_2.0_2014-2015_1030
10001,3.0,2020-2021,1031,elective,PI_10001_3.0_2020-2021_1031
10011,1.0,2016-2017,1031,compulsory-elective,PI_10011_1.0_2016-2017_1031
10011,1.0,2017-2018,1031,compulsory,PI_10011_1.0_2017-2018_1031
10012,1.0,2019-2020,1031,elective,PI_10012_1.0_2019-2020_1031
10021,2.0,2018-2019,1031,elective,PI_10021_2.0_2018-2019_1031
10031,2.0,2019-2020,1031,compulsory,PI_10031_2.0_2019-2020_1031
10034,2.0,2019-2020,1031,compulsory,PI_10034_2.0_2019-2020_1031
10041,2.0,2020-2021,1031,compulsory-elective,PI_10041_2.0_2020-2021_1031
10051,3.0,2022-2023,1031,compulsory-elective,PI_10051_3.0_2022-2023_1031
10053,2.0,2021-2022,1031,elective,PI_10053_2.0_2021-2022_1031
10054,1.0,2013-2014,1031,elective,PI_10054_1.0_2013-2014_1031
10054,1.0,2016-2017,1031,compulsory,PI_10054_1.0_2016-2017_1031
10054,1.0,2019-2020,1031,elective,PI_10054_1.0_2019-2020_1031
10054,1.0,2020-2021,1031,compulsory-elective,PI_10054_1.0_2020-2021_1031
10054,2.0,2023-2024,1031,elective,PI_10054_2.0_2023-2024_1031
10061,1.0,2016-2017,1031,elective,PI_10061_1.0_2016-2017_1031
10061,1.0,2023-2024,1031,compulsory,PI_10061_1.0_2023-2024_1031
10071,1.0,2014-2015,1031,elective,PI_10071_1.0_2014-2015_1031
10072,1.0,2017-2018,1031,elective,PI_10072_1.0_2017-2018_1031
10001,3.0,2014-2015,1032,elective,PI_10001_3.0_2014-2015_1032
10012,2.0,2020-2021,1032,compulsory-elective,PI_10012_2.0_2020-2021_1032
10013,2.0,2023-2024,1032,compulsory-elective,PI_10013_2.0_2023-2024_1032
10014,2.0,2021-2022,1032,elective,PI_10014_2.0_2021-2022_1032
10021,1.0,2021-2022,1032,elective,PI_10021_1.0_2021-2022_1032
10021,2.0,2013-2014,1032,compulsory,PI_10021_2.0_2013-2014_1032
10032,3.0,2023-2024,1032,compulsory,PI_10032_3.0_2023-2024_1032
10041,2.0,2021-2022,1032,compulsory-elective,PI_10041_2.0_2021-2022_1032
10041,2.0,2022-2023,1032,compulsory,PI_10041_2.0_2022-2023_1032
10052,1.0,2015-2016,1032,compulsory,PI_10052_1.0_2015-2016_1032
10052,1.0,2023-2024,1032,elective,PI_10052_1.0_2023-2024_1032
10054,1.0,2018-2019,1032,elective,PI_10054_1.0_2018-2019_1032
10054,1.0,2023-2024,1032,compulsory-elective,PI_10054_1.0_2023-2024_1032
10061,1.0,2021-2022,1032,elective,PI_10061_1.0_2021-2022_1032
10071,2.0,2019-2020,1032,compulsory,PI_10071_2.0_2019-2020_1032
10071,2.0,2021-2022,1032,elective,PI_10071_2.0_2021-2022_1032
10072,1.0,2015-2016,1032,elective,PI_10072_1.0_2015-2016_1032
10072,1.0,2021-2022,1032,compulsory-elective,PI_10072_1.0_2021-2022_1032
10072,2.0,2014-2015,1032,compulsory,PI_10072_2.0_2014-2015_1032
10072,3.0,2020-2021,1032,compulsory-elective,PI_10072_3.0_2020-2021_1032
10073,2.0,2015-2016,1032,elective,PI_10073_2.0_2015-2016_1032
10001,1.0,2017-2018,1033,elective,PI_10001_1.0_2017-2018_1033
10001,3.0,2014-2015,1033,compulsory-elective,PI_10001_3.0_2014-2015_1033
10011,3.0,2019-2020,1033,compulsory-elective,PI_10011_3.0_2019-2020_1033
10013,2.0,2023-2024,1033,elective,PI_10013_2.0_2023-2024_1033
10014,2.0,2019-2020,1033,elective,PI_10014_2.0_2019-2020_1033
10034,2.0,2017-2018,1033,compulsory,PI_10034_2.0_2017-2018_1033
10042,1.0,2016-2017,1033,elective,PI_10042_1.0_2016-2017_1033
10042,2.0,2022-2023,1033,compulsory-elective,PI_10042_2.0_2022-2023_1033
10054,2.0,2018-2019,1033,elective,PI_10054_2.0_2018-2019_1033
10071,2.0,2018-2019,1033,compulsory,PI_10071_2.0_2018-2019_1033
10073,1.0,2018-2019,1033,compulsory,PI_10073_1.0_2018-2019_1033
10073,3.0,2017-2018,1033,compulsory-elective,PI_10073_3.0_2017-2018_1033
10074,2.0,2023-2024,1033,compulsory-elective,PI_10074_2.0_2023-2024_1033
10001,3.0,2013-2014,1034,elective,PI_10001_3.0_2013-2014_1034
10011,3.0,2018-2019,1034,compulsory-elective,PI_10011_3.0_2018-2019_1034
10013,3.0,2014-2015,1034,compulsory-elective,PI_10013_3.0_2014-2015_1034
10014,2.0,2018-2019,1034,elective,PI_10014_2.0_2018-2019_1034
10032,2.0,2018-2019,1034,elective,PI_10032_2.0_2018-2019_1034
10033,1.0,2017-2018,1034,compulsory-elective,PI_10033_1.0_2017-2018_1034
10034,1.0,2018-2019,1034,compulsory,PI_10034_1.0_2018-2019_1034
10071,2.0,2023-2024,1034,compulsory,PI_10071_2.0_2023-2024_1034
10072,1.0,2023-2024,1034,compulsory,PI_10072_1.0_2023-2024_1034
10073,3.0,2021-2022,1034,elective,PI_10073_3.0_2021-2022_1034
10074,1.0,2022-2023,1034,compulsory,PI_10074_1.0_2022-2023_1034
10074,2.0,2017-2018,1034,compulsory,PI_10074_2.0_2017-2018_1034
10001,2.0,2023-2024,1035,compulsory-elective,PI_10001_2.0_2023-2024_1035
10011,2.0,2013-2014,1035,elective,PI_10011_2.0_2013-2014_1035
10012,2.0,2022-2023,1035,compulsory,PI_10012_2.0_2022-2023_1035
10014,2.0,2017-2018,1035,elective,PI_10014_2.0_2017-2018_1035
10014,2.0,2020-2021,1035,elective,PI_10014_2.0_2020-2021_1035
10031,1.0,2015-2016,1035,compulsory-elective,PI_10031_1.0_2015-2016_1035
10032,2.0,2020-2021,1035,elective,PI_10032_2.0_2020-2021_1035
10033,2.0,2018-2019,1035,elective,PI_10033_2.0_2018-2019_1035
10041,1.0,2016-2017,1035,compulsory-elective,PI_10041_1.0_2016-2017_1035
10041,2.0,2014-2015,1035,elective,PI_10041_2.0_2014-2015_1035
10051,2.0,2015-2016,1035,compulsory-elective,PI_10051_2.0_2015-2016_1035
10051,3.0,2020-2021,1035,elective,PI_10051_3.0_2020-2021_1035
10053,1.0,2021-2022,1035,elective,PI_10053_1.0_2021-2022_1035
10053,2.0,2017-2018,1035,compulsory-elective,PI_10053_2.0_2017-2018_1035
10054,1.0,2018-2019,1035,compulsory-elective,PI_10054_1.0_2018-2019_1035
10061,1.0,2021-2022,1035,elective,PI_10061_1.0_2021-2022_1035
10071,1.0,2017-2018,1035,compulsory,PI_10071_1.0_2017-2018_1035
10071,3.0,2023-2024,1035,compulsory,PI_10071_3.0_2023-2024_1035
10072,3.0,2020-2021,1035,compulsory-elective,PI_10072_3.0_2020-2021_1035
10073,1.0,2016-2017,1035,compulsory-elective,PI_10073_1.0_2016-2017_1035
10011,3.0,2019-2020,1036,elective,PI_10011_3.0_2019-2020_1036
10013,3.0,2023-2024,1036,elective,PI_10013_3.0_2023-2024_1036
10014,2.0,2016-2017,1036,compulsory-elective,PI_10014_2.0_2016-2017_1036
10021,1.0,2016-2017,1036,elective,PI_10021_1.0_2016-2017_1036
10033,2.0,2015-2016,1036,elective,PI_10033_2.0_2015-2016_1036
10033,2.0,2023-2024,1036,compulsory-elective,PI_10033_2.0_2023-2024_1036
10042,1.0,2013-2014,1036,elective,PI_10042_1.0_2013-2014_1036
10042,2.0,2016-2017,1036,elective,PI_10042_2.0_2016-2017_1036
10042,2.0,2017-2018,1036,elective,PI_10042_2.0_2017-2018_1036
10051,1.0,2016-2017,1036,compulsory,PI_10051_1.0_2016-2017_1036
10053,1.0,2022-2023,1036,elective,PI_10053_1.0_2022-2023_1036
10054,3.0,2014-2015,1036,elective,PI_10054_3.0_2014-2015_1036
10061,1.0,2014-2015,1036,elective,PI_10061_1.0_2014-2015_1036
10071,3.0,2017-2018,1036,elective,PI_10071_3.0_2017-2018_1036
10073,1.0,2013-2014,1036,compulsory,PI_10073_1.0_2013-2014_1036
10073,3.0,2016-2017,1036,elective,PI_10073_3.0_2016-2017_1036
10074,2.0,2019-2020,1036,compulsory-elective,PI_10074_2.0_2019-2020_1036
10074,2.0,2022-2023,1036,compulsory,PI_10074_2.0_2022-2023_1036
10001,2.0,2022-2023,1037,elective,PI_10001_2.0_2022-2023_1037
10001,3.0,2013-2014,1037,elective,PI_10001_3.0_2013-2014_1037
10011,3.0,2015-2016,1037,compulsory,PI_10011_3.0_2015-2016_1037
10012,1.0,2014-2015,1037,compulsory,PI_10012_1.0_2014-2015_1037
10012,1.0,2016-2017,1037,elective,PI_10012_1.0_2016-2017_1037
10012,2.0,2014-2015,1037,compulsory-elective,PI_10012_2.0_2014-2015_1037
10013,1.0,2014-2015,1037,compulsory-elective,PI_10013_1.0_2014-2015_1037
10013,2.0,2022-2023,1037,compulsory-elective,PI_10013_2.0_2022-2023_1037
10014,1.0,2021-2022,1037,elective,PI_10014_1.0_2021-2022_1037
10031,2.0,2013-2014,1037,compulsory,PI_10031_2.0_2013-2014_1037
10032,3.0,2014-2015,1037,elective,PI_10032_3.0_2014-2015_1037
10032,3.0,2017-2018,1037,elective,PI_10032_3.0_2017-2018_1037
10033,2.0,2015-2016,1037,elective,PI_10033_2.0_2015-2016_1037
10034,2.0,2020-2021,1037,elective,PI_10034_2.0_2020-2021_1037
10042,2.0,2022-2023,1037,compulsory-elective,PI_10042_2.0_2022-2023_1037
10051,2.0,2014-2015,1037,compulsory,PI_10051_2.0_2014-2015_1037
10052,2.0,2013-2014,1037,elective,PI_10052_2.0_2013-2014_1037
10053,1.0,2013-2014,1037,compulsory,PI_10053_1.0_2013-2014_1037
10054,2.0,2018-2019,1037,compulsory,PI_10054_2.0_2018-2019_1037
10061,1.0,2016-2017,1037,compulsory-elective,PI_10061_1.0_2016-2017_1037
10061,2.0,2017-2018,1037,compulsory,PI_10061_2.0_2017-2018_1037
10061,2.0,2023-2024,1037,elective,PI_10061_2.0_2023-2024_1037
10071,1.0,2015-2016,1037,compulsory-elective,PI_10071_1.0_2015-2016_1037
10071,2.0,2017-2018,1037,compulsory-elective,PI_10071_2.0_2017-2018_1037
10071,2.0,2021-2022,1037,compulsory-elective,PI_10071_2.0_2021-2022_1037
10071,2.0,2022-2023,1037,elective,PI_10071_2.0_2022-2023_1037
10072,2.0,2019-2020,1037,elective,PI_10072_2.0_2019-2020_1037
10072,3.0,2017-2018,1037,elective,PI_10072_3.0_2017-2018_1037
10012,2.0,2016-2017,1038,compulsory-elective,PI_10012_2.0_2016-2017_1038
10013,2.0,2022-2023,1038,elective,PI_10013_2.0_2022-2023_1038
10014,2.0,2019-2020,1038,compulsory,PI_10014_2.0_2019-2020_1038
10031,2.0,2021-2022,1038,compulsory,PI_10031_2.0_2021-2022_1038
10032,3.0,2016-2017,1038,elective,PI_10032_3.0_2016-2017_1038
10032,3.0,2023-2024,1038,compulsory-elective,PI_10032_3.0_2023-2024_1038
10033,1.0,2014-2015,1038,compulsory-elective,PI_10033_1.0_2014-2015_1038
10041,2.0,2018-2019,1038,compulsory-elective,PI_10041_2.0_2018-2019_1038
10042,2.0,2022-2023,1038,compulsory-elective,PI_10042_2.0_2022-2023_1038
10051,1.0,2020-2021,1038,compulsory-elective,PI_10051_1.0_2020-2021_1038
10052,1.0,2021-2022,1038,compulsory-elective,PI_10052_1.0_2021-2022_1038
10053,2.0,2021-2022,1038,compulsory-elective,PI_10053_2.0_2021-2022_1038
10054,1.0,2022-2023,1038,compulsory-elective,PI_10054_1.0_2022-2023_1038
10061,1.0,2017-2018,1038,elective,PI_10061_1.0_2017-2018_1038
10071,1.0,2018-2019,1038,elective,PI_10071_1.0_2018-2019_1038
10071,2.0,2020-2021,1038,elective,PI_10071_2.0_2020-2021_1038
10072,2.0,2016-2017,1038,elective,PI_10072_2.0_2016-2017_1038
10073,1.0,2017-2018,1038,elective,PI_10073_1.0_2017-2018_1038
10074,2.0,2013-2014,1038,elective,PI_10074_2.0_2013-2014_1038
10012,1.0,2016-2017,1039,compulsory-elective,PI_10012_1.0_2016-2017_1039
10012,1.0,2021-2022,1039,compulsory-elective,PI_10012_1.0_2021-2022_1039
10012,3.0,2014-2015,1039,elective,PI_10012_3.0_2014-2015_1039
10031,2.0,2021-2022,1039,compulsory-elective,PI_10031_2.0_2021-2022_1039
10033,1.0,2015-2016,1039,compulsory-elective,PI_10033_1.0_2015-2016_1039
10042,1.0,2014-2015,1039,elective,PI_10042_1.0_2014-2015_1039
10051,2.0,2015-2016,1039,compulsory,PI_10051_2.0_2015-2016_1039
10051,2.0,2022-2023,1039,compulsory,PI_10051_2.0_2022-2023_1039
